Time,proton_density,proton_bulk_speed,proton_thermal,alpha_density,alpha_bulk_speed,alpha_thermal,proton_xvelocity,proton_yvelocity,proton_zvelocity,spacecraft_xpos,spacecraft_ypos,spacecraft_zpos,composite_flux_th1,composite_flux_th2,composite_flux,alpha_proton_ratio,velocity_magnitude
2025-07-03 00:05:51.615,20.53111984294432,350.7416895552027,29.444065786741454,0.4283185839868282,349.128115746831,17.864243877276905,-350.7416895552027,-18.92120459356439,-11.808834014895318,1275554.472611694,251641.71816628505,-97246.1452956042,1544613.379511222,2566666.666666667,4111280.046177889,0.020861920210067022,351.4501292304515
2025-07-03 00:05:56.615,20.97926505910712,349.21081956814896,29.31006805414739,0.391764453117271,347.16210982751943,17.383664144958846,-349.21081956814896,-7.785653803899052,-8.67991478296257,1275554.472722968,251643.06730932364,-97246.04408877152,1544613.379511222,2566666.666666667,4111280.046177889,0.018673888337532855,349.40542902086105
2025-07-03 00:06:01.615,21.10101675884899,347.8749937526513,28.6036247440155,0.4118133744723055,346.4352506976892,17.68953770955191,-347.8749937526513,-5.672274979569146,-6.536072616038673,1275554.4728347268,251644.4164234818,-97245.94288342714,1544613.379511222,2566666.666666667,4111280.046177889,0.01951628109577261,347.98262345567366
2025-07-03 00:06:06.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.600552857515943,-7.392516268996523,1275554.472946921,251645.7655627492,-97245.84167552897,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:11.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.018698531979119,-11.195871593680709,1275554.473059488,251647.1147001438,-97245.74046699924,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:16.615,20.893118857237184,347.5238454002084,29.62373731910804,0.4045864269251726,346.13763477179,17.821576189282087,-347.5238454002084,-8.992599398110158,-8.8497997253453,1275554.4731726164,251648.4638086357,-97245.63926000043,1544613.379511222,2566666.666666667,4111280.046177889,0.019364577863636073,347.7527985809195
2025-07-03 00:06:21.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.8955394402668446,-9.235778694949104,1275554.4732860946,251649.81291525564,-97245.53805242485,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:26.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.643154850841114,-10.265200663276213,1275554.4734000056,251651.1620199876,-97245.43684430106,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:31.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.916300399764651,-11.384235604836704,1275554.473514342,251652.51117679212,-97245.3356315309,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:36.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,14.769675178463835,-11.97803240483077,1275554.473629123,251653.86027777012,-97245.23442223796,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:41.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-0.9081130480770624,-11.147465721714148,1275554.4737444052,251655.20937684315,-97245.13321245986,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:46.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.325847730848466,-11.491090812393743,1275554.4738600529,251656.55850105264,-97245.03200002584,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:51.615,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-6.384600781834301,-11.38604441040156,1275554.4739761394,251657.90756934663,-97244.93079111364,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:06:56.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-12.872316450172086,-8.181415842641272,1275554.4740926924,251659.25668979148,-97244.82957757486,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:01.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-3.9017038804525512,-11.65559139742183,1275554.4742096548,251660.6058352819,-97244.72836146178,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:06.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.67616266646602,-8.730109084653378,1275554.4743271093,251661.9549249365,-97244.62714886352,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:11.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-9.648651464839908,-9.051981910368696,1275554.4744449193,251663.30401271817,-97244.52593567478,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:16.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-10.874547070820356,-11.9602762848304,1275554.4745631886,251664.65309857624,-97244.42472193646,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:21.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-13.770189886497882,-9.975409095537252,1275554.4746819097,251666.0022095596,-97244.32350561676,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:26.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-8.729395510418435,-10.604658724470148,1275554.4748010589,251667.35126469823,-97244.2222927746,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:31.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.441246271933025,-7.976413071408189,1275554.4749206242,251668.7003719365,-97244.12107534696,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:36.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-15.812675205903377,-12.268316905793604,1275554.47504069,251670.04950423387,-97244.01985534816,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:41.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-7.648761689995005,-12.490919496845564,1275554.4751611082,251671.39855370283,-97243.91864077684,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:46.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,0.1286521749150146,-7.220413200366984,1275554.4752819422,251672.74765499492,-97243.8174216504,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:51.616,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-1e+31,-2.226780827853404,-12.335938857449072,1275554.4754032264,251674.09672779613,-97243.7162039585,1544613.379511222,2566666.666666667,4111280.046177889,1.0,1e+31
2025-07-03 00:07:56.616,21.108097843870397,346.3992006342056,29.25569274159471,0.4201950118681148,344.1856501870453,18.54187038491989,-346.3992006342056,-11.108414613775544,-10.102204462200014,1275554.4755250334,251675.4457987564,-97243.61498576072,1544613.379511222,2566666.666666667,4111280.046177889,0.019906815620060036,346.72446929838145
